cluster_id,cluster_size,centroid_lat,centroid_lon,avg_nn_km
960,12,37.490833333333335,-122.23666666666666,0.5785548047502993
543,12,37.65833333333333,126.77416666666666,0.8811342167221762
234,12,29.8125,121.55,0.4142673300936841
457,12,34.69,135.19083333333333,0.07618187191338734
1508,12,32.8975,-97.03750000000001,0.3692841409273539
562,12,29.33583333333333,48.08083333333334,0.4276698866740976
610,12,3.073333333333333,101.59333333333332,0.09252945428275755
217,12,31.31833333333333,120.72083333333335,0.35714674687748027
619,11,52.36545454545455,4.88909090909091,0.342995564742078
1573,11,38.806363636363635,-77.06,0.41619679628091755
185,11,31.19272727272727,121.31727272727272,0.1729494874963147
259,11,36.06454545454546,120.38909090909091,0.34623070821047297
644,11,52.23090909090909,21.008181818181818,0.6022328483770512
537,11,36.35545454545455,127.38636363636364,0.3893586036782061
265,11,30.59363636363636,114.26727272727273,0.46318230165869667
365,11,52.47818181818182,-1.9027272727272726,0.12315884245598735
1056,11,40.01363636363636,-105.26454545454546,0.5118622665500964
695,11,41.00454545454546,29.037272727272725,0.5073242047437007
150,11,39.982727272727274,116.32363636363635,0.46078249410735717
721,11,25.015454545454546,121.30454545454545,0.8623769297343441
899,11,32.77363636363636,-117.0409090909091,0.7522867498659952
107,11,43.085454545454546,-79.07636363636362,0.07382145446986225
886,11,33.86454545454546,-118.36999999999999,0.6156776485277979
1146,11,33.78636363636363,-84.38636363636364,0.7000219996399833
469,10,35.73,139.714,0.09026558112551526
1235,10,39.286,-76.61,0.22238985328903288
1203,10,39.773,-86.163,0.5932703034384389
216,10,31.368000000000002,120.96399999999998,0.8270859578169596
539,10,35.541,129.327,0.38263616873645134
14,10,48.207,16.364,0.6523811541258298
508,10,37.278,127.03599999999999,0.6526550809231353
143,10,-33.378,-70.52799999999999,0.8162098900951348
826,10,37.662,-122.46900000000001,0.3642070152876244
310,10,34.222,108.957,0.6039688509958897
419,10,47.499,19.065,0.3005031214297681
576,10,19.377000000000002,-99.25800000000001,0.21608294560198912
197,10,31.315999999999995,120.66600000000001,0.2849941224374092
631,10,14.572999999999999,120.98299999999999,0.21524290313824074
184,10,31.15,121.80699999999999,0.0
725,10,25.003,121.50699999999999,0.5142940347791102
910,10,33.797000000000004,-118.128,0.5544399181180638
1615,10,47.787,-122.20599999999999,0.6243066077976672
57,10,49.274,-122.795,0.5341876502623436
54,10,49.266000000000005,-123.01200000000001,0.42300076008062676
1021,10,34.159,-118.44800000000001,0.8460019770107523
82,10,48.425,-123.369,0.22135955345768568
66,10,49.212,-122.90799999999999,0.4278631633461174
569,10,33.89,35.507999999999996,0.36919426617861
1312,10,35.221999999999994,-80.941,0.36333756274914286
1286,10,44.973,-93.275,0.3146850908481872
998,9,37.254444444444445,-121.86888888888888,0.4529387497707628
789,9,33.80444444444444,-117.91888888888889,0.16062882187769978
687,9,39.89,32.76444444444444,0.31311630235142096
801,9,37.53333333333333,-122.29444444444445,0.6689586053842975
1127,9,28.477777777777778,-81.46222222222222,0.4493758247055724
348,9,30.04444444444444,31.244444444444444,0.16341646451756636
53,9,49.04333333333333,-122.29777777777778,0.49005632016666745
1658,9,47.672222222222224,-122.11555555555555,0.1663969538006229
306,9,30.647777777777776,104.01666666666667,1.0650441948794551
716,9,22.613333333333333,120.30444444444444,0.23759588507440446
420,9,-8.726666666666667,115.17222222222222,0.4913369077712837
1595,9,37.54555555555555,-77.44777777777777,0.5495193931473923
1150,9,33.83888888888889,-84.36555555555555,0.4313980755474582
0,9,24.48,54.373333333333335,0.3595433554624441
34,9,51.128888888888895,-114.01000000000002,0.12354991849402507
36,9,51.09,-114.14999999999999,0.9728969555973794
4,9,25.264444444444443,55.31777777777778,0.2352768745084025
337,9,50.11,8.67111111111111,0.23770351693321765
1428,9,45.397777777777776,-122.74888888888889,0.5348462462354567
221,9,31.29444444444444,120.55333333333334,0.6514587123215564
266,9,30.59,114.29555555555557,0.2865609316780006
507,9,37.541111111111114,127.08,0.31948233534048637
612,9,3.1344444444444446,101.62111111111112,0.7405587348607885
172,9,38.92,121.63666666666667,0.09612478946478563
181,9,31.19888888888889,121.59888888888888,0.4584378619671605
516,9,35.19888888888889,129.07222222222222,0.20189150818359497
567,9,29.299999999999997,47.93444444444444,0.0
565,9,29.333333333333332,47.955555555555556,0.8663682398593155
1533,9,29.987777777777776,-95.34444444444443,0.33758776854807876
1610,9,47.62111111111111,-122.14111111111112,0.5048221141390417
726,9,25.06,121.61666666666666,0.8067156655840741
416,9,55.861111111111114,-4.2555555555555555,0.1416726715301117
1224,9,29.947777777777773,-90.06888888888889,0.10705123609067847
190,9,31.268888888888892,121.61444444444444,0.7751205834945583
394,8,53.40625,-2.9775,0.38754965737439584
323,8,22.19375,113.54375,0.0
319,8,22.314999999999998,113.9325,0.2571781525215543
919,8,37.426249999999996,-121.905,0.8152124375760235
921,8,37.675,-120.99249999999999,0.8235563329265713
338,8,53.552499999999995,9.995000000000001,0.08257905994141646
1398,8,39.9625,-83.0,0.13899365830568977
391,8,53.7975,-1.54875,0.0820904422907257
897,8,32.8675,-117.22375,0.5762396671380882
63,8,49.1075,-122.66125,0.18200964174925285
1044,8,37.8975,-122.06,0.0
1594,8,38.95375,-77.35625,0.852499971145996
439,8,38.26,140.87875,0.10913905285555942
437,8,43.065,141.35,0.0
1460,8,40.4525,-79.93125,0.7342447776184389
1466,8,41.8275,-71.40875,0.6568494052965265
732,8,24.1475,120.66875,1.026823522546378
755,8,33.51125,-112.03625,0.825487167181586
135,8,52.12375,-106.6425,0.7899714643568785
1121,8,25.78875,-80.265,0.6040109919139505
1456,8,39.95125,-75.195,0.2455469040969078
294,8,22.81375,108.38250000000001,0.6623585041863435
1125,8,25.785,-80.13374999999999,0.3893130753862982
1122,8,25.69125,-80.31,0.6384492471929195
1571,8,40.7625,-111.89125,0.45482049314816886
573,8,19.51625,-99.22875,0.40098741412310296
194,8,31.1025,121.39375,0.7140941599594104
465,8,35.62,139.62875,0.3181132778174143
460,8,35.53625,139.4475,0.29230029103618477
270,8,28.19375,112.975,0.12249559084538372
208,8,31.77625,119.955,0.3214338654726011
620,8,52.31,4.755,0.08497918483847622
1194,8,42.04625,-88.0425,0.276339692280573
572,8,32.519999999999996,-117.01625,0.6723785026913938
1521,8,32.745,-97.33875,0.41698097491715774
255,8,36.66,117.015,0.5009867042164684
267,8,30.49875,114.40375,0.5175092947583234
535,8,35.14,126.9125,0.5053388356660176
334,8,48.14,11.57,0.0
1429,8,42.345,-122.87,0.4109221195254027
1421,8,44.043749999999996,-123.08375,0.7810413486286938
948,8,37.93625,-122.05625,0.46789254670113495
926,8,33.5275,-117.14875,0.5979293184433007
1694,7,10.775714285714285,106.69714285714285,0.1560517906246984
928,7,38.315714285714286,-122.3,0.48539713118324024
60,7,50.66285714285714,-120.35714285714286,0.6623198354137111
1666,7,47.44285714285714,-122.3,0.0
357,7,49.005714285714284,2.557142857142857,0.41683870615556884
18,7,50.84285714285714,4.357142857142857,0.906867450821472
262,7,34.75714285714286,113.67142857142858,0.46659894696684834
532,7,35.14857142857143,126.85142857142856,0.2051950726385098
244,7,29.997142857142855,120.58714285714287,0.7516857748069599
524,7,35.87,128.59571428571428,0.0
1280,7,42.55285714285714,-83.17857142857143,0.509936830850677
1287,7,44.96714285714285,-93.23857142857142,0.7013149561080948
1292,7,38.637142857142855,-90.34142857142857,0.8022006595946086
541,7,37.38857142857143,126.96428571428571,0.5700851487407036
525,7,35.871428571428574,128.62857142857143,0.25748005177364974
1364,7,39.52571428571429,-119.81428571428572,0.7270346474478634
1367,7,40.76,-73.91857142857144,0.8770007068224801
583,7,19.302857142857142,-99.13,0.4676224726467198
584,7,19.419999999999998,-99.08,0.0
561,7,29.345714285714287,48.02428571428572,0.7127179499734352
1542,7,30.169999999999998,-95.46857142857142,0.6946043468795561
207,7,31.714285714285715,119.94857142857143,1.114155537192715
209,7,31.827142857142857,119.97571428571429,0.4783788339840961
211,7,32.394285714285715,119.43285714285715,0.6102824808555775
600,7,20.62142857142857,-87.07857142857142,0.456196776774283
578,7,19.294285714285714,-99.16142857142857,0.6175817900465043
635,7,14.65,121.0657142857143,0.7787562881626279
1217,7,38.035714285714285,-84.5,0.6593125371732935
201,7,31.937142857142856,118.82000000000001,0.15884989520640153
182,7,31.32857142857143,121.44571428571429,0.2713460975982253
187,7,31.041428571428572,121.22571428571429,0.8493948768078491
1182,7,42.03285714285715,-87.67857142857143,0.9076452455012534
694,7,41.03000000000001,29.118571428571425,0.4375307448477058
698,7,40.97714285714285,28.865714285714287,0.23984381645034783
1591,7,38.92285714285715,-77.22714285714287,0.5648778204643677
1381,7,40.644285714285715,-73.78714285714285,0.120519909556111
413,7,54.597142857142856,-5.931428571428571,0.1840827021662656
415,7,51.48,-3.1771428571428575,0.0
1468,7,32.784285714285716,-79.93714285714286,0.4006468252308369
730,7,24.169999999999998,120.63714285714286,0.31769979041300517
1139,7,27.952857142857145,-82.51714285714286,0.4926152129969396
1147,7,33.75857142857143,-84.39,0.15884989520650258
138,7,46.205714285714286,6.144285714285714,0.21987372898650573
715,7,22.662857142857145,120.31142857142856,0.7329178299000094
761,7,33.47857142857143,-112.07571428571428,0.3974645149866521
1123,7,25.771428571428572,-80.18857142857142,0.4449292290124977
298,7,29.55857142857143,106.58,0.3487142069372023
299,7,29.58142857142857,106.53,0.15884989520650258
403,7,54.97428571428571,-1.6114285714285717,0.408880466483352
308,7,25.041428571428572,102.70857142857142,0.3027698895070052
309,7,34.26285714285714,108.95142857142856,0.13128808946905085
1454,7,40.08857142857143,-75.37857142857142,0.4430608702580748
1392,7,41.50142857142857,-81.69000000000001,0.39679297059718915
804,7,33.917142857142856,-117.88714285714286,0.3954802284187835
103,7,43.68285714285714,-79.61571428571429,0.0
794,7,34.137142857142855,-118.07142857142857,0.7121717251830885
1004,7,37.707142857142856,-122.14142857142858,1.2204077181783006
862,7,33.12,-117.10000000000001,0.8168143655414652
834,7,33.67142857142857,-117.91428571428571,0.7621108462180345
1644,7,47.85142857142858,-122.27714285714286,0.5958060963868085
816,7,37.68714285714286,-122.07857142857142,0.8590857704237609
986,7,32.825714285714284,-117.18714285714286,0.6079260381257011
902,7,33.6,-117.67428571428572,1.0749895062349977
70,7,49.16285714285714,-123.15285714285714,0.6293599152252278
72,7,48.455714285714286,-123.37714285714286,0.6120002715077658
995,7,37.33142857142857,-121.97285714285714,1.1350293997842038
972,7,38.558571428571426,-121.42428571428572,0.40328729876641844
909,7,33.77,-118.18857142857144,0.13204804682895924
47,7,53.528571428571425,-113.62428571428572,0.28332887517117955
317,7,22.37,114.11428571428571,0.31769979041300517
302,7,30.548571428571428,104.05714285714285,0.9796738354167791
1667,6,47.665,-122.38,0.6583676907502943
1670,6,47.56333333333333,-122.29166666666667,0.779568907538332
969,6,38.59666666666667,-121.39,0.8005873737032108
1690,6,43.04,-87.915,0.6415492844580868
944,6,37.42333333333333,-122.13333333333333,0.9211933663106859
945,6,34.211666666666666,-118.46166666666666,1.1029884201574702
649,6,44.43,26.100000000000005,0.0
652,6,55.73499999999999,37.57833333333333,0.41734068762291593
372,6,51.45666666666667,-2.59,0.2309373504124187
880,6,34.223333333333336,-118.245,1.0938968578124444
888,6,33.68333333333333,-117.99833333333333,0.5806351466811648
892,6,33.64333333333334,-117.84499999999998,0.6481751299272019
86,6,49.879999999999995,-97.20166666666667,0.716529645446518
92,6,44.645,-63.57833333333334,0.26370779518147214
608,6,5.441666666666666,100.31166666666667,0.7396362398769609
613,6,3.106666666666667,101.64166666666667,0.3703785640885205
629,6,-12.121666666666664,-77.01333333333334,1.091294814801299
633,6,14.42,121.03500000000001,0.0
1251,6,39.053333333333335,-77.11833333333334,0.6170724409628884
1539,6,29.748333333333335,-95.41166666666668,0.2454203822036717
1529,6,29.775000000000002,-95.54833333333333,0.16086672876158428
396,6,51.501666666666665,-0.013333333333333334,0.4160597754151656
1416,6,45.49166666666667,-122.80166666666666,0.44516286163303115
71,6,49.19333333333333,-123.18,0.0
74,6,49.053333333333335,-122.795,0.24287504959254466
1419,6,45.443333333333335,-122.57333333333332,0.6307643929019343
661,6,59.330000000000005,18.066666666666666,0.37064975548183937
667,6,1.2583333333333333,103.81833333333333,0.3706049447483468
668,6,1.3583333333333334,103.99,0.18532487774093076
1579,6,38.861666666666665,-77.36833333333333,0.9974104431391012
158,6,39.865,116.38166666666666,0.1422370120304619
642,6,51.10333333333333,17.036666666666665,0.9170045139089072
551,6,35.82333333333333,127.11666666666667,0.4239010407627927
1299,6,38.74,-90.36666666666667,0.0
1153,6,33.48166666666666,-82.08,0.853281596754525
1155,6,34.016666666666666,-84.56333333333333,0.7015345825920117
1160,6,21.378333333333334,-157.93666666666667,1.060911762341567
686,6,7.891666666666667,98.29666666666667,0.18532487774094916
847,6,33.93,-118.11666666666667,0.9857208774253733
852,6,32.80833333333333,-116.96,0.6526410625613077
312,6,34.23166666666666,108.89666666666666,0.18532487774080178
384,6,51.29999999999999,-0.86,0.0
321,6,22.28833333333333,114.21333333333332,0.35680152666343795
688,6,39.905,32.81,0.7032341473356444
528,6,37.45,126.44333333333333,0.7098697010255117
237,6,30.208333333333332,120.21,0.34548022692915853
246,6,31.819999999999997,117.22666666666667,1.1140952977538168
251,6,26.05666666666667,119.3,0.49947960407302117
1138,6,27.941666666666666,-82.46833333333333,0.3490480538270959
711,6,24.80333333333333,120.96499999999999,0.33644036064936783
481,6,34.705000000000005,137.73333333333332,0.5775877735377059
482,6,34.97,138.38833333333332,0.5767958393119329
1111,6,26.14833333333333,-80.11666666666666,1.2651618521392418
1112,6,26.07166666666667,-80.14166666666667,0.24910849851716674
736,6,33.505,-86.80166666666666,0.3090617210122312
740,6,35.184999999999995,-111.66000000000001,0.45442367650278487
745,6,33.60666666666666,-112.16666666666667,1.043881692919759
720,6,25.061666666666667,121.36833333333334,0.3531904442223952
249,6,24.478333333333335,118.11500000000001,0.691307300069774
1087,6,39.54666666666667,-104.88166666666666,0.6564051720807244
1028,6,33.833333333333336,-118.35333333333334,0.46180826019039417
839,6,37.31666666666667,-122.02333333333333,0.9601770146473152
1632,6,47.54666666666666,-122.05,0.0
1637,6,47.71333333333333,-122.19833333333332,0.31002691395455345
1639,6,47.04333333333333,-122.82833333333333,0.12629660842000742
844,6,38.54833333333333,-121.75833333333333,0.6201934294560649
1012,6,33.73166666666666,-117.82666666666667,1.10529012171524
120,6,43.67666666666667,-79.295,1.044887221083182
99,6,43.528333333333336,-80.23166666666667,0.6320350617360154
1062,6,38.95166666666667,-104.76333333333334,0.32943074506759923
407,6,51.45666666666667,-0.9700000000000001,0.0
409,6,53.37833333333333,-1.4749999999999999,0.4811969854509408
1354,6,36.288333333333334,-115.27833333333332,0.6694051692298834
448,6,35.654999999999994,140.03333333333333,0.1505935970112228
790,6,33.85666666666666,-117.92333333333333,1.073240616776035
1074,6,39.60333333333333,-104.89,1.0329735287412078
1079,6,39.08833333333333,-108.60166666666667,0.4692182431974947
802,6,37.87,-122.26666666666667,0.8936613028135661
1516,6,31.801666666666666,-106.40333333333332,0.4007267692296091
1357,6,36.11833333333333,-115.305,1.09363528301102
1358,6,36.25,-115.245,0.8468088977015206
1618,6,47.47333333333333,-122.33666666666666,0.9701497265483366
1623,6,47.781666666666666,-122.35333333333334,0.5968425289901459
1626,6,47.919999999999995,-122.22666666666667,0.0
1628,6,47.98,-122.20333333333333,1.027117045618852
1037,6,34.265,-119.25,0.699913473827384
912,6,33.76833333333334,-118.11500000000001,0.48198995012355467
48,6,53.45666666666667,-113.49666666666667,1.0227642779276147
985,6,32.94833333333333,-117.11166666666666,0.6518509090958592
198,6,32.0,118.72500000000001,0.6849785748470247
1561,6,29.42833333333333,-98.49,0.6695387839132229
1563,6,29.52,-98.575,1.2448753464840423
195,6,31.641666666666666,120.75,1.02930970575946
196,6,32.013333333333335,120.875,0.18532487774091969
580,6,19.401666666666667,-99.27499999999999,0.36012750148326783
582,6,19.38,-99.08833333333332,0.17482410079021182
35,6,50.96,-114.06833333333333,0.23345848813490552
5,5,25.104000000000003,55.162,0.2013893123094092
6,5,25.08,55.141999999999996,0.20142223009044566
1237,5,39.339999999999996,-76.624,1.2881476202570883
1236,5,39.188,-76.672,0.28135827326498786
1233,5,38.988,-76.54400000000001,0.22238985328924513
601,5,21.04,-86.87,0.0
598,5,19.032,-98.23400000000001,1.0633077282566936
192,5,31.272000000000002,121.41399999999999,0.6726890404937077
15,5,-33.874,151.21,0.0
1549,5,32.028000000000006,-102.13199999999999,1.113410058209174
1240,5,38.986000000000004,-77.096,0.6176579256392644
893,5,33.65,-117.74600000000001,0.0
979,5,33.448,-117.606,0.6671695598674524
1657,5,47.15,-122.29,0.22238985328910363
20,5,26.227999999999998,50.546,0.22238985328910363
17,5,-37.814,144.964,0.681501797105325
333,5,48.782,9.178,0.36893410565081586
1437,5,45.528000000000006,-122.612,0.5339739211520887
1435,5,45.47,-122.694,0.9618973042323431
918,5,37.894,-122.524,0.44477970657820726
916,5,37.448,-122.174,0.5679153273427793
1045,5,34.19,-118.63,0.18395614159774087
1041,5,36.302,-119.31800000000001,1.215326279160172
1620,5,47.36,-122.112,0.1506445953216372
1369,5,40.936,-73.842,0.9488333434756356
1368,5,40.88,-73.90799999999999,0.5586289588979441
277,5,23.032,113.114,0.4270552665752376
275,5,23.048,113.15799999999999,1.0764092222470023
1500,5,33.032,-96.832,0.40883823278551484
1616,5,47.88,-122.18599999999999,0.8949219993149782
1613,5,48.768,-122.46,0.808683634827793
796,5,33.86,-118.08600000000001,0.5781394690441488
793,5,34.146,-118.00999999999999,0.5905201093514583
459,5,35.63,139.78,0.3615150998392635
446,5,35.858,139.654,0.28624845348383054
445,5,35.88,139.82800000000003,0.1801905498479372
1355,5,36.16,-115.322,0.17955143751196884
788,5,33.564,-117.71199999999999,0.5118797386442232
786,5,37.763999999999996,-122.24000000000001,0.17581757272356216
405,5,52.626,1.3,0.8497248101859588
800,5,34.066,-117.976,0.8663578747413532
1060,5,38.878,-104.72,0.6671695598671694
1057,5,39.41,-104.862,0.17182346668314014
827,5,37.976,-122.064,0.17529337812456508
820,5,34.028000000000006,-117.67999999999999,0.5909986626060121
414,5,57.144000000000005,-2.104,0.12066609949745018
1388,5,39.77,-84.062,1.1252231191667734
444,5,35.903999999999996,139.624,0.44477970657820726
438,5,43.058,141.324,1.045239428288553
436,5,31.968,35.852,0.8749171243998951
813,5,36.982,-121.96599999999998,0.22238985328910363
1051,5,39.84,-105.08,0.0
782,5,32.291999999999994,-110.97200000000001,0.2912121911126836
811,5,37.288,-121.98599999999999,0.6380496676771644
1105,5,27.932,-82.326,0.22238985328903288
1606,5,38.642,-77.29400000000001,0.2821967299057121
1104,5,27.387999999999998,-82.452,0.6173078383776271
763,5,33.604,-111.984,0.5556567326412575
758,5,33.44,-112.008,0.1855761823086162
757,5,33.64,-112.064,0.3702945383616437
780,5,32.226,-110.94800000000001,0.18812269846660856
772,5,33.624,-111.88399999999999,0.5555707862948873
770,5,33.492000000000004,-111.93000000000002,0.22238985328924513
476,5,35.512,139.622,0.2867481102977865
473,5,35.53,139.7,0.0
468,5,35.702000000000005,139.41199999999998,0.28647723125340907
1014,5,34.414,-118.55799999999999,0.5107027455478386
1013,5,34.42,-119.702,0.1834530009198675
83,5,48.462,-123.332,0.9621801003249184
105,5,43.64,-79.614,0.9797384151413693
104,5,43.59,-79.644,0.0
1033,5,38.362,-121.95599999999999,0.6313292186755968
1024,5,38.006,-121.31799999999998,0.7279271118956403
1022,5,34.272000000000006,-118.78,1.2330294416645968
858,5,37.836,-122.28800000000001,0.7423890910503242
466,5,32.751999999999995,129.868,0.2905935138242042
488,5,34.43,135.244,0.0
722,5,22.991999999999997,120.22999999999999,0.6318420575471112
1116,5,29.648000000000003,-82.346,0.22238985328910363
279,5,23.11,113.244,0.6493234429537533
1340,5,35.094,-106.602,1.3068393342705424
1337,5,40.922000000000004,-74.072,0.5584764634980758
1335,5,40.858,-73.97200000000001,0.3905856077028861
1110,5,26.110000000000003,-80.138,0.6218142948369277
1599,5,39.032,-77.406,0.5631968912450572
127,5,45.46,-73.75,0.0
125,5,43.477999999999994,-80.534,0.22238985328924513
154,5,40.08,116.6,0.1701607501557742
152,5,39.99,116.41600000000001,0.34077091603657206
713,5,25.083999999999996,121.47200000000001,0.604233778625343
1137,5,27.97,-82.54,0.0
1135,5,30.442,-84.3,0.4853613655346393
729,5,24.256,120.728,1.0137853006886572
724,5,22.99,120.196,0.0
523,5,35.816,128.53400000000002,0.7529669668847301
519,5,35.1,129.03199999999998,0.181948195550318
1523,5,29.542,-95.144,0.4882507387750127
1536,5,29.74,-95.536,0.579293592901877
243,5,30.868000000000002,120.096,0.41327455387284473
238,5,30.176,120.26399999999998,0.5767349502654253
268,5,30.582,114.352,0.9881895449763995
512,5,37.612,126.922,1.0195639147981723
